"Term","Frequency","Correlation"
"stone",5,0.0396677744669607
"augustus",1,0.0396450324261264
"beach",1,0.0396450324261264
"indiand",1,0.0396450324261264
"jone",1,0.0396450324261264
"lamabinicon",1,0.0396450324261264
"neck",1,0.0396450324261264
"ninetyseven",1,0.0396450324261264
"sixpenc",1,0.0396450324261264
"thirtyseventh",1,0.0396450324261264
"twentychain",1,0.0396450324261264
"relinquish",7,0.0396167414960815
"sixtyeight",3,0.0392412983530903
"certifi",9,0.0370451547026297
"stand",6,0.0368875620743409
"occup",4,0.0367819148372561
"age",6,0.0364998616770427
"revers",6,0.0362868895915214
"anoth",6,0.0362064382434009
"twentythird",3,0.0359172944123144
"side",30,0.0354618955538544
"wide",4,0.0348426786054878
"ontario",14,0.0342440692903616
"western",22,0.034030633383844
"expedi",4,0.0336127529915824
"nineteen",4,0.0330412610573362
"fix",7,0.0317767613699273
"northern",19,0.0311030386492908
"portion",14,0.0304607705018872
"question",7,0.0304051398128314
"twelfth",3,0.0302743625814227
"yield",19,0.0300466050185048
"virtu",6,0.0297977273058207
"capt",3,0.0297515030543736
"twentysix",2,0.0293398974541237
"perpetu",12,0.0288131645256175
"thee",2,0.0286639460419386
"period",10,0.0283027091384985
"council",23,0.0275717406718354
"brant",2,0.0274687756272228
"flamborough",2,0.0274687756272228
"parcel",19,0.0265932697746538
"command",8,0.0264901092363286
"way",10,0.0263302221083027
"wind",8,0.0261212425540924
"agreement",20,0.0259837386208964
"but",7,0.0256331968487147
"canadian",6,0.024969930901894
"mississagu",5,0.0244333625806273
"grand",3,0.0239311114135636
"doth",7,0.0237063311510601
"britannick",2,0.0232374109799432
"oper",5,0.0231486485988238
"first",40,0.0226840995415686
"singular",10,0.0213378754998009
"eagl",5,0.0212978638684165
"ninetytwo",3,0.0212960498603131
"togeth",22,0.0207257875300518
"grace",8,0.0206174204870193
"particular",8,0.020220792169213
"reduct",2,0.0194352545282981
"chenail",1,0.019313186075539
"fro",1,0.019313186075539
"gunter",1,0.019313186075539
"pakeitchewans",1,0.019313186075539
"wapissejunkissycawpowa",1,0.019313186075539
"care",5,0.019272931035679
"determin",11,0.0192317671103136
"constitut",4,0.0191850380476698
"paint",2,0.0181801006389622
"henceforth",4,0.017992638417169
"frederick",2,0.0178656076282504
"seventyfour",4,0.0175595903859626
"assist",15,0.0172183071248448
"chippeway",1,0.0169141462791693
"penetangushen",1,0.0169141462791693
"baypenetangushen",1,0.0169141462791693
"habour",1,0.0169141462791693
"nottoway",1,0.0169141462791693
"oil",1,0.0169141462791693
"opetiguoyaws",1,0.0169141462791693
"sagu",1,0.0169141462791693
"sometim",1,0.0169141462791693
"southwesternmost",1,0.0169141462791693
"thirtyeighth",1,0.0169141462791693
"ninetyeight",4,0.0167821094408294
"space",2,0.016423430375522
"seventyeight",3,0.0163875430632649
"still",5,0.0155283541969009
"minut",6,0.0154107635688928
"expir",3,0.0143476246257801
"ninetysix",2,0.0142802954381992
"ant",1,0.0141670396003976
"beforement",1,0.0141670396003976
"bostwick",1,0.0141670396003976
"campion",1,0.0141670396003976
"chipwa",1,0.0141670396003976
"etienn",1,0.0141670396003976
"gross",1,0.0141670396003976
"haldimand",1,0.0141670396003976
"invalid",1,0.0141670396003976
"kitchi",1,0.0141670396003976
"kouss",1,0.0141670396003976
"lessey",1,0.0141670396003976
"lyon",1,0.0141670396003976
"macnamara",1,0.0141670396003976
"magousseihigan",1,0.0141670396003976
"matthey",1,0.0141670396003976
"michigan",1,0.0141670396003976
"michilimakinak",1,0.0141670396003976
"negou",1,0.0141670396003976
"pouana",1,0.0141670396003976
"rankin",1,0.0141670396003976
"renunci",1,0.0141670396003976
"tabeau",1,0.0141670396003976
"underwritten",1,0.0141670396003976
"thame",3,0.0127844341793578
"gloucest",2,0.0113911911634664
"montreal",16,0.0110677462336925
"fiftymil",3,0.0110644890884493
"probabl",5,0.0108782832319635
"amherstburgh",1,0.0103254629803053
"babi",1,0.0103254629803053
"color",1,0.0103254629803053
"kig",1,0.0103254629803053
"messieur",1,0.0103254629803053
"powtawatami",1,0.0103254629803053
"sandwich",1,0.0103254629803053
"sketch",1,0.0103254629803053
"thirtyfour",1,0.0103254629803053
"voluntari",1,0.0103254629803053
"windmil",1,0.0103254629803053
"wyandot",1,0.0103254629803053
"yard",1,0.0103254629803053
"kind",5,0.010228739069117
"defect",2,0.0100210324357405
"ancient",2,0.00957133429862959
"possessor",2,0.00957133429862959
"degre",17,0.00873162506235889
"hickori",2,0.00816709778105311
"anyon",3,0.00790904803465986
"eightyon",2,0.00744832880769292
"london",5,0.007210184868866
"castl",2,0.00655556099929772
"york",7,0.00599438139373397
"increas",7,0.00595904467505108
"valley",4,0.00568776559374825
"least",5,0.00562073533221013
"reduc",3,0.00536629888583117
"huron",15,0.00494740199684158
"fourth",9,0.00326595339906334
"clair",3,0.00304120777403846
"witnesseth",16,0.00257755100358906
"concur",7,0.00149139631735105
"price",13,0.00117614763729645
"divest",2,0.000996442667800296
"ascertain",2,0.000646721711732428
"cook",1,-0.00178164481868767
"kaqueticum",1,-0.00178164481868767
"manitonob",1,-0.00178164481868767
"manitonobi",1,-0.00178164481868767
"maskigonc",1,-0.00178164481868767
"musquaki",1,-0.00178164481868767
"penetangueshin",1,-0.00178164481868767
"unpurchas",1,-0.00178164481868767
"apiec",3,-0.0025629873045267
"sinclair",4,-0.00262277301247963
"memori",3,-0.00333385848443787
"poster",11,-0.0035482342867148
"imperfect",2,-0.00399176645249536
"threequart",2,-0.00399176645249536
"cariboux",1,-0.00423084038811943
"circumfer",1,-0.00423084038811943
"payenanassin",1,-0.00423084038811943
"payentanassin",1,-0.00423084038811943
"religion",2,-0.00454298224828368
"eightyf",2,-0.00459159445566049
"sought",2,-0.00551966529356202
"bend",2,-0.0055259045970585
"custom",1,-0.00612195037910213
"genl",1,-0.00612195037910213
"longueil",1,-0.00612195037910213
"lorett",1,-0.00612195037910213
"interrupt",2,-0.00708145677295034
"credit",4,-0.00709844893449191
"two",33,-0.00730343444861269
"otter",3,-0.00785194475771861
"wednesday",2,-0.00817085999404257
"comput",2,-0.00843519648192132
"erect",3,-0.00859730502735882
"base",2,-0.00860235204068769
"remain",11,-0.00863147153112323
"anyway",1,-0.00863730704308035
"apparten",1,-0.00863730704308035
"blaze",1,-0.00863730704308035
"diver",1,-0.00863730704308035
"eightseven",1,-0.00863730704308035
"hindranc",1,-0.00863730704308035
"meant",1,-0.00863730704308035
"neac",1,-0.00863730704308035
"pakquan",1,-0.00863730704308035
"toronto",3,-0.00957217375451807
"thirteenth",5,-0.0100820109593183
"adjut",1,-0.0104917304089903
"cabibonik",1,-0.0104917304089903
"cabibonikem",1,-0.0104917304089903
"kawahkitahquebi",1,-0.0104917304089903
"kawwahkitahqubi",1,-0.0104917304089903
"pagitaniquatoib",1,-0.0104917304089903
"vaughan",1,-0.0104917304089903
"weggishigomin",1,-0.0104917304089903
"larg",9,-0.0119115579252161
"arrow",2,-0.0120351343235756
"broad",2,-0.0120351343235756
"sixtysix",2,-0.0123668988793957
"expressli",3,-0.0127824006021656
"claus",8,-0.0134082993993307
"hill",3,-0.014231294359496
"around",4,-0.0142931038440026
"sixtyon",2,-0.0145085921205739
"aquart",1,-0.0154614467705559
"bounc",1,-0.0154614467705559
"chippawaw",1,-0.0154614467705559
"corn",1,-0.0154614467705559
"fiftythousand",1,-0.0154614467705559
"matcheda",1,-0.0154614467705559
"nottawaysagu",1,-0.0154614467705559
"opetequoyaws",1,-0.0154614467705559
"penetangushin",1,-0.0154614467705559
"pepper",1,-0.0154614467705559
"southwestern",1,-0.0154614467705559
"sundri",1,-0.0154614467705559
"aisainc",1,-0.0154614467705559
"kinaybicoinini",1,-0.0154614467705559
"misquuckkey",1,-0.0154614467705559
"effect",7,-0.0164550134815992
"appear",10,-0.0166027274283642
"souther",13,-0.0174673763174407
"plan",6,-0.0178752727070438
"eightyseven",2,-0.0180985490806053
"pike",2,-0.0183807742359059
"rein",2,-0.0183807742359059
"acheton",1,-0.0191976706689903
"chechalk",1,-0.0191976706689903
"dunda",1,-0.0191976706689903
"ensil",1,-0.0191976706689903
"kenonec",1,-0.0191976706689903
"les",1,-0.0191976706689903
"mir",1,-0.0191976706689903
"mississagua",1,-0.0191976706689903
"ninetyon",1,-0.0191976706689903
"ninetythre",1,-0.0191976706689903
"okemapeness",1,-0.0191976706689903
"osenego",1,-0.0191976706689903
"patequan",1,-0.0191976706689903
"peppercorn",1,-0.0191976706689903
"pile",1,-0.0191976706689903
"purcheas",1,-0.0191976706689903
"quenepenon",1,-0.0191976706689903
"sae",1,-0.0191976706689903
"sixtychain",1,-0.0191976706689903
"sixtynin",1,-0.0191976706689903
"sixtythre",1,-0.0191976706689903
"southforti",1,-0.0191976706689903
"statu",1,-0.0191976706689903
"street",1,-0.0191976706689903
"thirtyeight",1,-0.0191976706689903
"trunk",1,-0.0191976706689903
"wabakagego",1,-0.0191976706689903
"wabenos",1,-0.0191976706689903
"merchandis",3,-0.019228144183107
"sai",3,-0.0198732191749484
"wherof",6,-0.0200821634161654
"matchedash",3,-0.020523548578614
"wabukanyn",2,-0.0205609795577026
"etobicok",3,-0.0211338780998888
"southwest",11,-0.0212633114030983
"exercis",3,-0.0214046752088581
"therefor",20,-0.0215257254643413
"amherstburg",2,-0.021601992330157
"trout",5,-0.0225795105422636
"thirtysix",2,-0.0237665842724646
"inherit",2,-0.0242124639329465
"freehold",2,-0.0248318992789947
"mud",3,-0.0254600590095432
"thursday",2,-0.0256331092202261
"home",8,-0.0260755690660047
"complet",8,-0.0271875245494987
"ratifi",9,-0.0277914136963016
"entranc",3,-0.0278488118819311
"nine",10,-0.0281172654105813
"twentyfour",3,-0.0283924696321178
"buckquaquet",1,-0.028519294470698
"cahgagewin",1,-0.028519294470698
"cahgahkishins",1,-0.028519294470698
"cahgogewin",1,-0.028519294470698
"pahtosh",1,-0.028519294470698
"pinins",1,-0.028519294470698
"pishikins",1,-0.028519294470698
"snake",1,-0.028519294470698
"witnessth",1,-0.028519294470698
"might",13,-0.0289127825479501
"canotung",1,-0.0289879900599533
"chatham",1,-0.0289879900599533
"maquamiss",1,-0.0289879900599533
"margin",1,-0.0289879900599533
"metwichewin",1,-0.0289879900599533
"ofour",1,-0.0289879900599533
"pawbetang",1,-0.0289879900599533
"pemekunawassigai",1,-0.0289879900599533
"pemuseh",1,-0.0289879900599533
"quekijick",1,-0.0289879900599533
"sagawsouai",1,-0.0289879900599533
"sagetch",1,-0.0289879900599533
"tecumagawsi",1,-0.0289879900599533
"tummago",1,-0.0289879900599533
"wawiattin",1,-0.0289879900599533
"ahalf",2,-0.0293552344363156
"requisit",2,-0.0293944813422071
"eighti",7,-0.0294373349881452
"kempenfelt",4,-0.0295153641654707
"extent",10,-0.0296288583499143
"record",6,-0.0304692515505937
"thirti",9,-0.0308889802802292
"turn",3,-0.0309623161202812
"descend",10,-0.0312135272811125
"cain",2,-0.0315364189859983
"fiftyseven",3,-0.0320440691182935
"eightynin",2,-0.0332693740826678
"empow",5,-0.0334514738409692
"citi",7,-0.0340785031880561
"half",10,-0.0341927892447213
"angl",18,-0.0342718223422808
"admeasur",4,-0.0343689905086506
"truli",8,-0.0344962032287978
"occupi",15,-0.034591655090182
"delin",2,-0.0347421884218456
"met",6,-0.0359778444125421
"thought",10,-0.0364239217072157
"big",4,-0.0365315625363778
"trust",5,-0.0367029207315381
"link",5,-0.0368701265039122
"sand",3,-0.0369782955090689
"hamilton",4,-0.0372902956900704
"provision",7,-0.0375681957983052
"acquit",3,-0.0379209654542899
"among",13,-0.038010420268986
"antenewayway",1,-0.0386077123185805
"bedford",1,-0.0386077123185805
"crosbi",1,-0.0386077123185805
"ferguson",1,-0.0386077123185805
"fiftyfour",1,-0.0386077123185805
"frontenac",1,-0.0386077123185805
"johnstown",1,-0.0386077123185805
"kabratsiwaybiyeb",1,-0.0386077123185805
"kakekijick",1,-0.0386077123185805
"kamenjonweney",1,-0.0386077123185805
"ketchegam",1,-0.0386077123185805
"kingston",1,-0.0386077123185805
"kiwaish",1,-0.0386077123185805
"kotanch",1,-0.0386077123185805
"marlborough",1,-0.0386077123185805
"nacawagan",1,-0.0386077123185805
"naganseway",1,-0.0386077123185805
"nawacamigo",1,-0.0386077123185805
"nawakeshecom",1,-0.0386077123185805
"nepean",1,-0.0386077123185805
"nibinowinin",1,-0.0386077123185805
"niboirinin",1,-0.0386077123185805
"papewaun",1,-0.0386077123185805
"shawandai",1,-0.0386077123185805
"shebesh",1,-0.0386077123185805
"shewitagan",1,-0.0386077123185805
"wabakeek",1,-0.0386077123185805
"wabasek",1,-0.0386077123185805
"wabasekb",1,-0.0386077123185805
"wabekenens",1,-0.0386077123185805
"write",1,-0.0386077123185805
"edg",6,-0.0386591281216284
"rule",4,-0.0394685874284759
"retain",6,-0.0397699121801101
"commenc",22,-0.0398340633690663
"missisagua",2,-0.0405131896765197
"midland",2,-0.0409344425023337
"missisagu",3,-0.0411657498822563
"america",3,-0.0425515569977074
"town",3,-0.0448630667517366
"robert",4,-0.0457101612305141
"sixteen",7,-0.0458342358476503
"season",8,-0.0467199808191874
"chain",6,-0.0475827887512495
"million",4,-0.0476146013877239
"bless",2,-0.0479064820112581
"easement",2,-0.0479064820112581
"annuit",2,-0.0480983544387661
"southeast",10,-0.0481294111633968
"profit",5,-0.0483167028597388
"enter",16,-0.0501685887119124
"distant",9,-0.0506346781214935
"tot",2,-0.0511902955737028
"holland",3,-0.0518463171152028
"township",13,-0.0518623456924717
"willing",3,-0.0539611719232665
"length",3,-0.0543270859143257
"straight",12,-0.0564876948271432
"twentyeight",4,-0.0570696725713329
"thirtythre",6,-0.0574096972077491
"cedar",1,-0.0578044755110246
"onehalf",1,-0.0578044755110246
"sombra",1,-0.0578044755110246
"animikinc",1,-0.0578044755110246
"anottowin",1,-0.0578044755110246
"basin",1,-0.0578044755110246
"blandford",1,-0.0578044755110246
"burwel",1,-0.0578044755110246
"cheebican",1,-0.0578044755110246
"chekateyan",1,-0.0578044755110246
"decreas",1,-0.0578044755110246
"depi",1,-0.0578044755110246
"dorchest",1,-0.0578044755110246
"eightychain",1,-0.0578044755110246
"eightyeight",1,-0.0578044755110246
"exhibit",1,-0.0578044755110246
"fiftysix",1,-0.0578044755110246
"fortynin",1,-0.0578044755110246
"fortysix",1,-0.0578044755110246
"fortytwo",1,-0.0578044755110246
"givin",1,-0.0578044755110246
"gore",1,-0.0578044755110246
"greed",1,-0.0578044755110246
"hillock",1,-0.0578044755110246
"ironwood",1,-0.0578044755110246
"kettl",1,-0.0578044755110246
"mokeetchiwan",1,-0.0578044755110246
"mshikinaibik",1,-0.0578044755110246
"mukatwokijigo",1,-0.0578044755110246
"negig",1,-0.0578044755110246
"osawip",1,-0.0578044755110246
"peetawtick",1,-0.0578044755110246
"penessiwagum",1,-0.0578044755110246
"postmark",1,-0.0578044755110246
"punininc",1,-0.0578044755110246
"quaikeegon",1,-0.0578044755110246
"recompens",1,-0.0578044755110246
"residu",1,-0.0578044755110246
"saganash",1,-0.0578044755110246
"shaioukima",1,-0.0578044755110246
"share",1,-0.0578044755110246
"shashawinibisi",1,-0.0578044755110246
"shawanipiniss",1,-0.0578044755110246
"shawnes",1,-0.0578044755110246
"thenceforth",1,-0.0578044755110246
"threw",1,-0.0578044755110246
"underwood",1,-0.0578044755110246
"wawanosh",1,-0.0578044755110246
"fund",2,-0.0581272048989647
"onequart",4,-0.0583249559953005
"patent",4,-0.0587210774246107
"ironsid",2,-0.0588783006610244
"fiftyeight",2,-0.0595214609848473
"inspect",3,-0.060538110528783
"ash",2,-0.0610867723954104
"form",17,-0.0620655233435475
"opinion",5,-0.0623879014302742
"clark",3,-0.0633737281429348
"talbot",3,-0.0633737281429348
"august",21,-0.0633745689556632
"fifth",5,-0.0635116875368568
"fair",6,-0.0649932799491337
"pursuanc",7,-0.0651918247841521
"restrict",4,-0.0652238493120587
"claim",35,-0.0657232195991962
"hous",11,-0.0657300992721768
"kingdom",9,-0.0657539826364183
"call",25,-0.0660431105979764
"hath",5,-0.0667395992640028
"seventyf",6,-0.0671123306131634
"administ",6,-0.0678059642195988
"simco",6,-0.0698356719364442
"object",4,-0.0710638274539268
"twentyon",5,-0.0730952300682013
"realiz",3,-0.0731140692565559
"select",11,-0.0732012493682771
"rawdon",4,-0.0735600098057047
"commiss",9,-0.073871645646942
"grante",2,-0.0740815482771562
"construct",4,-0.0741476785973059
"continu",9,-0.0746980974528278
"bottom",3,-0.0750131300789351
"district",25,-0.0752799856873645
"emperor",4,-0.0766379847563441
"india",4,-0.0766379847563441
"northeast",14,-0.0766792862840984
"compos",6,-0.0787400214025313
"rang",4,-0.081687975140357
"well",22,-0.082231870480802
"easter",17,-0.0828431792523534
"fortyf",9,-0.0829101134479949
"latter",6,-0.0831673363326376
"note",3,-0.0832895614339399
"regular",4,-0.0839213205007223
"christma",1,-0.0840412324224595
"coliquitz",1,-0.0840412324224595
"coast",6,-0.0842237527493995
"across",10,-0.0848354226804321
"statut",6,-0.0865995520156441
"bound",24,-0.0876289771354092
"event",7,-0.0881200600234999
"counti",3,-0.0886440956818793
"mani",7,-0.0889174199811922
"seventeen",5,-0.0897201520902253
"corner",8,-0.0898172835452794
"darlington",3,-0.09045224077606
"trent",3,-0.09045224077606
"thirtyfirst",2,-0.0917613998518629
"stewart",4,-0.0923762133178015
"park",2,-0.0928079712069103
"head",20,-0.0935138144226775
"plain",5,-0.0941478305747391
"divis",7,-0.0941850656114592
"eighteenth",4,-0.0942621732260699
"expens",7,-0.0948667022689906
"signifi",3,-0.0954854645207139
"believ",3,-0.0954885758389297
"quint",3,-0.0964127490654557
"equit",2,-0.0979873584733919
"sgd",1,-0.098538017021629
"benish",1,-0.098538017021629
"rice",3,-0.100526580907653
"deposit",2,-0.101037417888792
"mcdougal",2,-0.101037417888792
"bond",2,-0.101698469852432
"promot",3,-0.103498821860679
"allow",21,-0.105056945003318
"eleventh",5,-0.105108466613688
"east",34,-0.108716492100263
"sandi",5,-0.108752699779574
"robinsonhuron",3,-0.110431978167012
"angus",3,-0.110924420713147
"remuner",3,-0.110924420713147
"lot",2,-0.111374191715819
"bridg",3,-0.11173597013355
"appli",6,-0.113978294000829
"thereout",3,-0.114442383292886
"individu",13,-0.116970007692181
"chairman",3,-0.117305663007889
"learn",3,-0.117305663007889
"immedi",7,-0.11813299031507
"aforement",3,-0.118777794585622
"chapter",3,-0.119005796649648
"capita",2,-0.119223791261618
"deriv",2,-0.119223791261618
"specifi",2,-0.119223791261618
"translat",2,-0.119223791261618
"wampum",3,-0.11935770880091
"ridg",2,-0.119847416164396
"high",6,-0.120005430460959
"disposit",4,-0.120882814728124
"word",5,-0.122417610639726
"separ",7,-0.122673972201112
"centr",5,-0.122800420243527
"balanc",3,-0.123083966268404
"counsel",3,-0.123083966268404
"extinct",3,-0.123083966268404
"hast",3,-0.123083966268404
"investig",3,-0.123083966268404
"simpl",3,-0.123083966268404
"twentythre",3,-0.123083966268404
"contigu",2,-0.123320813984408
"georgina",2,-0.124488431945433
"rama",2,-0.124488431945433
"mill",2,-0.124634433267759
"abenc",1,-0.1271778800001
"ahbetosomai",1,-0.1271778800001
"apport",1,-0.1271778800001
"aritcl",1,-0.1271778800001
"assiginock",1,-0.1271778800001
"atonishcosh",1,-0.1271778800001
"compact",1,-0.1271778800001
"convent",1,-0.1271778800001
"deduct",1,-0.1271778800001
"examin",1,-0.1271778800001
"fift",1,-0.1271778800001
"gulf",1,-0.1271778800001
"heywood",1,-0.1271778800001
"invest",1,-0.1271778800001
"keeshkewanbik",1,-0.1271778800001
"maishequonggai",1,-0.1271778800001
"manitoulin",1,-0.1271778800001
"mayb",1,-0.1271778800001
"naibenessem",1,-0.1271778800001
"naiwaudaigezhik",1,-0.1271778800001
"ndli",1,-0.1271778800001
"obligatori",1,-0.1271778800001
"okemahb",1,-0.1271778800001
"orphan",1,-0.1271778800001
"paimoquonaishgung",1,-0.1271778800001
"rdli",1,-0.1271778800001
"shenetahguw",1,-0.1271778800001
"singl",1,-0.1271778800001
"spragg",1,-0.1271778800001
"stli",1,-0.1271778800001
"sue",1,-0.1271778800001
"taibosegai",1,-0.1271778800001
"thli",1,-0.1271778800001
"unwilling",1,-0.1271778800001
"waukauosay",1,-0.1271778800001
"weguaimekong",1,-0.1271778800001
"confid",3,-0.128565651379415
"viz",3,-0.128602973661065
"difficulti",6,-0.128689303046224
"concurr",3,-0.128989507577649
"beyond",8,-0.129048519686419
"aldervill",2,-0.129740657178584
"bowman",2,-0.129740657178584
"interprovinci",2,-0.129740657178584
"scugog",2,-0.129740657178584
"natur",9,-0.130165026102785
"fountain",1,-0.130166471271462
"kasompsom",1,-0.130470787755447
"sawmil",1,-0.130470787755447
"whyomilth",1,-0.130470787755447
"sanction",3,-0.13053515524489
"mattawa",3,-0.130695698215967
"volum",3,-0.130695698215967
"just",13,-0.130837522563118
"anim",3,-0.130892585218461
"southern",8,-0.131964205791738
"mississauga",2,-0.132136088853809
"welfar",2,-0.13227120148011
"peninsula",2,-0.132445234490274
"novemb",8,-0.132564933737976
"drawn",5,-0.132755583954996
"sixth",9,-0.133549591580699
"amend",2,-0.134184811426665
"barristeratlaw",2,-0.134184811426665
"beniah",2,-0.134184811426665
"book",2,-0.134184811426665
"chute",2,-0.134184811426665
"couchich",2,-0.134184811426665
"department",2,-0.134184811426665
"durham",2,-0.134184811426665
"enquir",2,-0.134184811426665
"enquiri",2,-0.134184811426665
"haliburton",2,-0.134184811426665
"justifi",2,-0.134184811426665
"mcfadden",2,-0.134184811426665
"mcphee",2,-0.134184811426665
"muskoka",2,-0.134184811426665
"northumberland",2,-0.134184811426665
"parri",2,-0.134184811426665
"peterborough",2,-0.134184811426665
"renfrew",2,-0.134184811426665
"repos",2,-0.134184811426665
"revis",2,-0.134184811426665
"rsc",2,-0.134184811426665
"saint",2,-0.134184811426665
"seymour",2,-0.134184811426665
"solicitor",2,-0.134184811426665
"sudburi",2,-0.134184811426665
"talon",2,-0.134184811426665
"undispos",2,-0.134184811426665
"unexpend",2,-0.134184811426665
"uriah",2,-0.134184811426665
"valid",2,-0.134184811426665
"victor",2,-0.134184811426665
"weller",2,-0.134184811426665
"embrac",5,-0.135902715719199
"twentyninth",2,-0.136654240792285
"pass",16,-0.140071604387314
"dead",4,-0.141297363914495
"mother",2,-0.141419900821976
"backward",1,-0.141585208461486
"kakyaakan",1,-0.141894386787875
"metchosin",1,-0.141894386787875
"surviv",1,-0.141894386787875
"whoyung",1,-0.141894386787875
"document",3,-0.142284589412325
"either",7,-0.142497833777067
"crown",9,-0.144742763544746
"line",36,-0.145251101547902
"young",2,-0.145869995947201
"built",7,-0.146220200302317
"includ",19,-0.14826175731429
"equal",4,-0.149707954231747
"fortythre",2,-0.151080307359149
"quanasung",1,-0.151613069254275
"touch",2,-0.152617878694791
"red",11,-0.153040343205203
"recent",2,-0.153198166906876
"camoson",2,-0.15458379641697
"famili",21,-0.154712657546472
"strip",2,-0.155478905462506
"narrow",6,-0.155506002647745
"block",2,-0.156580355249019
"payabl",5,-0.158473066212312
"anxious",1,-0.158494211159538
"beatti",1,-0.158494211159538
"caughnawaga",1,-0.158494211159538
"colpoy",1,-0.158494211159538
"conduc",1,-0.158494211159538
"crocker",1,-0.158494211159538
"diminut",1,-0.158494211159538
"earl",1,-0.158494211159538
"elgin",1,-0.158494211159538
"kincardin",1,-0.158494211159538
"nawash",1,-0.158494211159538
"nochemowena",1,-0.158494211159538
"ravin",1,-0.158494211159538
"saugeen",1,-0.158494211159538
"spot",1,-0.158494211159538
"sucker",1,-0.158494211159538
"wisdom",1,-0.158494211159538
"twentyseven",6,-0.16116046132593
"chewhaytsum",1,-0.162910257319582
"whoyhung",1,-0.162910257319582
"fortyeight",3,-0.164152140562899
"betweenth",1,-0.165795071675391
"mini",1,-0.165795071675391
"stirl",1,-0.165795071675391
"alik",3,-0.16619842206249
"seventynin",3,-0.170991984025211
"various",5,-0.17333045827002
"consid",12,-0.173583179849967
"farmer",2,-0.173992334304113
"total",4,-0.1757608705072
"game",4,-0.177307459532049
"shirringham",1,-0.179192332433232
"thlowuck",1,-0.179192332433232
"protect",11,-0.17935305945597
"eager",2,-0.179508083194212
"enabl",6,-0.179753977007563
"arrang",14,-0.18002246936773
"dog",3,-0.181499673609988
"chekonein",1,-0.181606882965136
"fort",29,-0.18470394788422
"circumst",5,-0.185672777397445
"occur",3,-0.186062295761599
"chippewa",17,-0.186169336154452
"albert",5,-0.189020064648717
"seventi",5,-0.18971942165219
"sinc",4,-0.191989010379193
"popul",2,-0.193238277396076
"teechamitsa",2,-0.194204337598442
"progress",2,-0.195239651204504
"heard",9,-0.199105159813188
"cover",13,-0.200764186128426
"surround",2,-0.201348554443899
"cultiv",15,-0.202881888107065
"crook",1,-0.203150641966284
"facil",1,-0.203150641966284
"hitherto",1,-0.203150641966284
"impoverish",1,-0.203150641966284
"innumer",1,-0.203150641966284
"mantiwan",1,-0.203150641966284
"seek",1,-0.203150641966284
"tell",1,-0.203150641966284
"tie",1,-0.203150641966284
"unavoid",1,-0.203150641966284
"uncultiv",1,-0.203150641966284
"wild",1,-0.203150641966284
"withdraw",1,-0.203150641966284
"north",40,-0.20426880159095
"eightysix",2,-0.205372008824823
"georgian",3,-0.209651720664903
"esquimalt",3,-0.21149599058059
"fortyon",1,-0.211524242853053
"clover",2,-0.21157376356463
"swengwhung",2,-0.21157376356463
"rear",3,-0.212699008184897
"ten",19,-0.212749930008623
"now",39,-0.215011887776338
"arm",7,-0.21845508268613
"thirteen",4,-0.21919812849719
"affix",6,-0.219607384053823
"strait",11,-0.220487929800939
"forest",5,-0.222953939178598
"manatoulin",1,-0.223857937206422
"repair",1,-0.223857937206422
"sauk",1,-0.223857937206422
"saukin",1,-0.223857937206422
"ottawa",16,-0.224112438458714
"sook",2,-0.22425791906972
"great",37,-0.225636987229718
"queacker",1,-0.230784674459164
"sixtyfour",2,-0.231365725899329
"resid",12,-0.232589254378349
"cowichan",2,-0.234713017850057
"civil",7,-0.234914293613291
"assembl",13,-0.235207924704704
"kosampsom",3,-0.235467252588617
"quakeolth",1,-0.237486137832968
"gonzal",2,-0.237995348608206
"termin",4,-0.238311690717319
"acced",5,-0.23856040214611
"syusung",2,-0.243628208905121
"manitowan",2,-0.245222270939072
"chilcowitch",2,-0.247840325382576
"propos",9,-0.249388434835758
"saanich",3,-0.25069643512665
"wish",6,-0.254412757446797
"collect",4,-0.260795732657286
"point",26,-0.260990076175837
"act",19,-0.266129208617834
"beaver",5,-0.267097240864455
"inlet",6,-0.271242630821177
"mount",8,-0.271547429886025
"fiftytwo",3,-0.272728498439361
"owen",3,-0.278318803827634
"afer",2,-0.27987312425074
"encroach",3,-0.280773441935387
"receiv",33,-0.282293205359009
"mountain",10,-0.2869297140786
"extend",21,-0.287363923874253
"control",7,-0.295425121884136
"father",14,-0.297691974611282
"penc",3,-0.315616772218632
"thirtieth",10,-0.316843887691871
"eighth",8,-0.31760639851078
"sound",5,-0.320643182821008
"canal",3,-0.321009862622114
"haro",3,-0.321009862622114
"juan",4,-0.328884420161557
"port",3,-0.3332102826695
"one",55,-0.333211306651218
"hardi",2,-0.333984718371128
"mcneill",2,-0.333984718371128
"rupert",2,-0.333984718371128
"fiftyon",3,-0.335791336227536
"inclus",5,-0.338742136907647
"april",16,-0.346404224260009
"snow",4,-0.347307400924618
"may",53,-0.349203801658363
"fuca",5,-0.357152170816248
"harbour",5,-0.357425507569495
"also",43,-0.373065026383555
"made",46,-0.392049232610027
"shill",16,-0.394633564523918
"interior",11,-0.410285597206494
"follow",48,-0.414972572008949
"februari",8,-0.423960053675049
"day",56,-0.432780190802688
"whereof",46,-0.454438445021249
