"Term","Frequency","Correlation"
"prairi",2,-0.125022147469428
"pretti",2,-0.125022147469428
"unfortun",2,-0.125022147469428
"twentytwo",9,-0.125230144543096
"head",17,-0.126067612356276
"bind",4,-0.126309668989166
"ironsid",2,-0.12717320221407
"six",17,-0.127457477935684
"articl",19,-0.127718769839954
"mcdonald",2,-0.127854711646915
"purchas",20,-0.128044623809941
"lack",3,-0.128127159154113
"fortun",2,-0.128803840150923
"fur",2,-0.128803840150923
"relianc",2,-0.128803840150923
"reverend",2,-0.128803840150923
"suggest",2,-0.128803840150923
"eightynin",2,-0.128968015551131
"afternoon",2,-0.12909999181808
"realiz",3,-0.129328218760586
"kempenfelt",4,-0.129553257447787
"thereabout",6,-0.129573034745526
"forc",16,-0.129589320367098
"ross",3,-0.130001946410562
"majesti",42,-0.130356152332448
"death",2,-0.130731018001808
"decis",2,-0.13089376338084
"none",2,-0.13089376338084
"offshoot",2,-0.13089376338084
"physic",2,-0.13089376338084
"prosper",2,-0.13089376338084
"relief",2,-0.13089376338084
"tongu",2,-0.13089376338084
"taken",14,-0.131107859653838
"quit",3,-0.131217647104558
"pleas",6,-0.131240049733144
"announc",2,-0.131330925561023
"night",2,-0.131330925561023
"adjoin",2,-0.131391677393688
"sixtytwo",2,-0.131391677393688
"livelihood",3,-0.131435716103271
"support",2,-0.131516688339235
"westward",8,-0.132094833383398
"long",9,-0.132153544358322
"claus",8,-0.132560163430225
"statement",3,-0.132574229231394
"larg",9,-0.132595080416553
"went",2,-0.132799272626412
"around",4,-0.132884622837829
"dauphin",1,-0.132913131568422
"ear",1,-0.132913131568422
"fairford",1,-0.132913131568422
"fallen",1,-0.132913131568422
"finger",1,-0.132913131568422
"franoi",1,-0.132913131568422
"giroux",1,-0.132913131568422
"keweetahquunnayash",1,-0.132913131568422
"lastment",1,-0.132913131568422
"masahkeeyash",1,-0.132913131568422
"neighbor",1,-0.132913131568422
"northernmost",1,-0.132913131568422
"ride",1,-0.132913131568422
"sousonc",1,-0.132913131568422
"sousons",1,-0.132913131568422
"winnepegosi",1,-0.132913131568422
"woodhous",1,-0.132913131568422
"morn",2,-0.133156454163433
"troubl",16,-0.133458516461989
"thank",2,-0.133475046228675
"afford",3,-0.133490273022884
"fulli",24,-0.133686370014961
"fund",2,-0.13371860888938
"yet",6,-0.133943543172954
"individu",10,-0.134062963496744
"furnish",5,-0.134181498230768
"includ",17,-0.134478906289481
"peter",2,-0.134646815314259
"pledg",2,-0.134646815314259
"later",5,-0.13475909635973
"life",4,-0.13561293019936
"develop",2,-0.135649146317121
"price",13,-0.135866002528558
"move",6,-0.136448907596431
"rev",2,-0.136457974225203
"even",4,-0.1366931293773
"plan",6,-0.137014735477586
"measur",5,-0.137217529417046
"mackenzi",2,-0.137313969453358
"attend",8,-0.137656098198915
"greater",4,-0.137730522604373
"signatur",8,-0.137752272584902
"delight",2,-0.137764794150426
"doctor",2,-0.137764794150426
"fine",2,-0.137764794150426
"messr",2,-0.137764794150426
"monday",2,-0.137764794150426
"oliv",2,-0.137764794150426
"room",2,-0.137764794150426
"outsid",3,-0.137963369211037
"speak",3,-0.138224525911176
"wait",3,-0.138224525911176
"repli",2,-0.138246301122485
"encount",3,-0.138308019155631
"root",4,-0.138462750346416
"got",3,-0.138978570185967
"religi",3,-0.138978570185967
"beaver",3,-0.139099244574925
"thirtytwo",3,-0.139535371684998
"seventytwo",2,-0.139580336786506
"richard",2,-0.139672922013704
"gave",2,-0.140063816482481
"camp",2,-0.14014501439702
"rapid",7,-0.140263023352208
"sought",2,-0.140468900814206
"herewith",6,-0.140590954577158
"rather",3,-0.140748615459955
"onequart",4,-0.140795355535945
"comfort",2,-0.140931093525486
"start",2,-0.140931093525486
"transmit",4,-0.141351337190669
"cathol",2,-0.141816313331672
"keewatin",2,-0.141816313331672
"roman",2,-0.141816313331672
"thorough",2,-0.141816313331672
"glad",2,-0.141874887579376
"await",2,-0.142153627241233
"cheer",2,-0.142153627241233
"pray",2,-0.142153627241233
"undertook",2,-0.142153627241233
"eagl",5,-0.14226962554382
"longitud",1,-0.142439130930952
"ball",1,-0.142439130930952
"boy",1,-0.142439130930952
"brass",1,-0.142439130930952
"briefli",1,-0.142439130930952
"brockvill",1,-0.142439130930952
"calcul",1,-0.142439130930952
"calf",1,-0.142439130930952
"calico",1,-0.142439130930952
"cauahhachapew",1,-0.142439130930952
"chacacha",1,-0.142439130930952
"claw",1,-0.142439130930952
"coat",1,-0.142439130930952
"cote",1,-0.142439130930952
"daystar",1,-0.142439130930952
"enrol",1,-0.142439130930952
"etoimaini",1,-0.142439130930952
"etoimami",1,-0.142439130930952
"ident",1,-0.142439130930952
"invit",1,-0.142439130930952
"kakeenawup",1,-0.142439130930952
"kakiiwistahaw",1,-0.142439130930952
"kakishiway",1,-0.142439130930952
"kanacatoos",1,-0.142439130930952
"kaneonuskatew",1,-0.142439130930952
"kawey",1,-0.142439130930952
"kiisicawahchuck",1,-0.142439130930952
"kuskeetewmuscoomusqua",1,-0.142439130930952
"leech",1,-0.142439130930952
"loud",1,-0.142439130930952
"meemay",1,-0.142439130930952
"objection",1,-0.142439130930952
"patienc",1,-0.142439130930952
"pisqua",1,-0.142439130930952
"provost",1,-0.142439130930952
"puscoo",1,-0.142439130930952
"quappell",1,-0.142439130930952
"robillard",1,-0.142439130930952
"stroud",1,-0.142439130930952
"supplementari",1,-0.142439130930952
"tact",1,-0.142439130930952
"telegraph",1,-0.142439130930952
"touchwood",1,-0.142439130930952
"trifl",1,-0.142439130930952
"unsettl",1,-0.142439130930952
"voic",1,-0.142439130930952
"wahpiimoosetoosii",1,-0.142439130930952
"wheresoev",1,-0.142439130930952
"winnipegosi",1,-0.142439130930952
"har",2,-0.142512171744346
"twentyeight",4,-0.142777467474638
"princ",2,-0.142840161433651
"reliev",3,-0.142993291066386
"unusu",3,-0.143099439522241
"columbia",2,-0.143283409528088
"averag",1,-0.143290381225922
"breed",1,-0.143290381225922
"cargo",1,-0.143290381225922
"cmg",1,-0.143290381225922
"coal",1,-0.143290381225922
"crow",1,-0.143290381225922
"farquharson",1,-0.143290381225922
"ferri",1,-0.143290381225922
"ford",1,-0.143290381225922
"fuel",1,-0.143290381225922
"jerri",1,-0.143290381225922
"macleod",1,-0.143290381225922
"morleyvill",1,-0.143290381225922
"peigan",1,-0.143290381225922
"porcupin",1,-0.143290381225922
"pott",1,-0.143290381225922
"rifl",1,-0.143290381225922
"sarce",1,-0.143290381225922
"seam",1,-0.143290381225922
"unnecessari",1,-0.143290381225922
"winchest",1,-0.143290381225922
"blackfeet",1,-0.143290381225922
"piegan",1,-0.143290381225922
"assent",2,-0.143533307158147
"yellow",3,-0.143771085226673
"yield",19,-0.144327649578365
"montreal",16,-0.144516195668312
"confer",6,-0.144758536898809
"permit",3,-0.144981249509762
"scatter",3,-0.144981249509762
"left",5,-0.145002287931098
"appreci",3,-0.14522189180808
"mcmurray",3,-0.14522189180808
"latitud",5,-0.145332214934923
"minor",2,-0.145353219575105
"diminish",5,-0.14581526730168
"therebi",6,-0.146228151223964
"alfr",1,-0.146711439171346
"bestthat",1,-0.146711439171346
"capac",1,-0.146711439171346
"chatelain",1,-0.146711439171346
"collect",1,-0.146711439171346
"commut",1,-0.146711439171346
"dawson",1,-0.146711439171346
"denni",1,-0.146711439171346
"fivewith",1,-0.146711439171346
"fortyninth",1,-0.146711439171346
"francisand",1,-0.146711439171346
"necessarysuch",1,-0.146711439171346
"nepigon",1,-0.146711439171346
"nextand",1,-0.146711439171346
"nichola",1,-0.146711439171346
"norbert",1,-0.146711439171346
"ojibbeway",1,-0.146711439171346
"ojibway",1,-0.146711439171346
"paragraph",1,-0.146711439171346
"pither",1,-0.146711439171346
"pro",1,-0.146711439171346
"provench",1,-0.146711439171346
"raini",1,-0.146711439171346
"rata",1,-0.146711439171346
"ridg",1,-0.146711439171346
"salteaux",1,-0.146711439171346
"shed",1,-0.146711439171346
"simpsonand",1,-0.146711439171346
"sinuos",1,-0.146711439171346
"sirw",1,-0.146711439171346
"stoughton",1,-0.146711439171346
"subsidi",1,-0.146711439171346
"summit",1,-0.146711439171346
"watersh",1,-0.146711439171346
"wholli",1,-0.146711439171346
"produc",6,-0.146926096336602
"hospit",2,-0.147080278956366
"virtu",6,-0.147117232790968
"obedi",4,-0.147203750526629
"pursuit",3,-0.147239818031453
"altogeth",2,-0.148029844618593
"earliest",2,-0.148029844618593
"mcleod",2,-0.148029844618593
"relat",2,-0.148029844618593
"undoubt",2,-0.148029844618593
"centr",4,-0.148183298728323
"waterhen",2,-0.148441311263284
"busi",2,-0.148582140654841
"caribou",2,-0.148582140654841
"duplic",3,-0.149713365209428
"extrem",7,-0.149718383001416
"ninth",8,-0.149980782026883
"southern",8,-0.150298086036067
"degre",17,-0.150428454315004
"unabl",4,-0.150680346534088
"access",1,-0.150976167877688
"burial",1,-0.150976167877688
"burntwood",1,-0.150976167877688
"constatag",1,-0.150976167877688
"doghead",1,-0.150976167877688
"donald",1,-0.150976167877688
"familiesin",1,-0.150976167877688
"familiesreserv",1,-0.150976167877688
"familiessuch",1,-0.150976167877688
"foreshor",1,-0.150976167877688
"garrioch",1,-0.150976167877688
"howard",1,-0.150976167877688
"inasmuch",1,-0.150976167877688
"jackhead",1,-0.150976167877688
"kahnahwahkeeweenin",1,-0.150976167877688
"lestock",1,-0.150976167877688
"limitsal",1,-0.150976167877688
"methodist",1,-0.150976167877688
"nahkeequannayyash",1,-0.150976167877688
"nahweekeesickquahyash",1,-0.150976167877688
"norway",1,-0.150976167877688
"parsonag",1,-0.150976167877688
"peewahrooweenin",1,-0.150976167877688
"pipeston",1,-0.150976167877688
"pisequinip",1,-0.150976167877688
"poplar",1,-0.150976167877688
"proud",1,-0.150976167877688
"reid",1,-0.150976167877688
"retroact",1,-0.150976167877688
"rundl",1,-0.150976167877688
"schoolhous",1,-0.150976167877688
"split",1,-0.150976167877688
"subscript",1,-0.150976167877688
"swamp",1,-0.150976167877688
"tapastanum",1,-0.150976167877688
"tatnam",1,-0.150976167877688
"thereofand",1,-0.150976167877688
"thickfoot",1,-0.150976167877688
"wapang",1,-0.150976167877688
"winnipegoosi",1,-0.150976167877688
"curtail",3,-0.150988588765297
"speech",2,-0.151089136518467
"difficult",3,-0.151114361937616
"bird",2,-0.151193845061539
"accept",15,-0.15122525368562
"blackfoot",2,-0.151503003711946
"explan",2,-0.151642441950191
"noth",2,-0.152358154679222
"annex",11,-0.152364494180826
"expect",7,-0.152641022928138
"beg",2,-0.153112882414424
"embodi",2,-0.153112882414424
"judici",2,-0.153112882414424
"missionari",2,-0.153112882414424
"fact",6,-0.153237508283448
"hath",5,-0.153321921833951
"absenc",3,-0.153378645922794
"earn",3,-0.153378645922794
"group",3,-0.153378645922794
"log",3,-0.153378645922794
"simpli",3,-0.153378645922794
"stretch",3,-0.153378645922794
"wit",36,-0.153660363182166
"exist",3,-0.153972206419552
"age",6,-0.154115014337386
"pitt",1,-0.154286566194785
"allan",1,-0.154286566194785
"battl",1,-0.154286566194785
"battleford",1,-0.154286566194785
"befallen",1,-0.154286566194785
"bore",1,-0.154286566194785
"brookbank",1,-0.154286566194785
"bush",1,-0.154286566194785
"calam",1,-0.154286566194785
"cart",1,-0.154286566194785
"commonwealth",1,-0.154286566194785
"dewdney",1,-0.154286566194785
"elbow",1,-0.154286566194785
"elizabeth",1,-0.154286566194785
"enumer",1,-0.154286566194785
"famin",1,-0.154286566194785
"grew",1,-0.154286566194785
"handmil",1,-0.154286566194785
"hook",1,-0.154286566194785
"inlet",1,-0.154286566194785
"iron",1,-0.154286566194785
"item",1,-0.154286566194785
"jaspar",1,-0.154286566194785
"lothrop",1,-0.154286566194785
"lucki",1,-0.154286566194785
"macdonald",1,-0.154286566194785
"malcolm",1,-0.154286566194785
"malcom",1,-0.154286566194785
"mccrimmon",1,-0.154286566194785
"meridian",1,-0.154286566194785
"minahequosi",1,-0.154286566194785
"ostrand",1,-0.154286566194785
"overtaken",1,-0.154286566194785
"papaway",1,-0.154286566194785
"pember",1,-0.154286566194785
"pestil",1,-0.154286566194785
"pine",1,-0.154286566194785
"reap",1,-0.154286566194785
"southeastward",1,-0.154286566194785
"tire",1,-0.154286566194785
"waggon",1,-0.154286566194785
"crane",2,-0.154306383308497
"sixteen",7,-0.154370852758188
"central",2,-0.154652591436736
"nos",5,-0.154872575857563
"part",38,-0.155359040067764
"shell",2,-0.155425518069636
"bow",3,-0.156084413010731
"print",3,-0.156320863373341
"southeast",10,-0.156371974166407
"pelli",2,-0.156450826725196
"servant",4,-0.156489156879676
"valley",3,-0.156508810460373
"preced",3,-0.156608102796618
"subject",23,-0.156887058171327
"carlton",2,-0.157212268125244
"addit",9,-0.157308593482674
"hundr",42,-0.157338738052338
"connect",9,-0.157556952442392
"destitut",4,-0.157594638131353
"abl",5,-0.157598911257123
"import",5,-0.157642129027026
"educ",4,-0.159135691501082
"adjac",6,-0.159371585112973
"million",4,-0.159423610416228
"behind",2,-0.159440299995773
"time",23,-0.15946956840188
"took",3,-0.159654140961892
"bishop",3,-0.160038277363224
"divid",4,-0.1600500225773
"gratuiti",3,-0.160195411070588
"chang",3,-0.160251161907957
"littl",7,-0.160318540342456
"eight",23,-0.160498590066706
"albani",3,-0.160546696214382
"formal",3,-0.160739894259975
"treatment",3,-0.160739894259975
"smith",3,-0.160928306692915
"boar",2,-0.161470331918903
"sow",2,-0.161470331918903
"visit",4,-0.161965420807206
"abil",2,-0.162052218144666
"sit",2,-0.162052218144666
"walk",2,-0.162052218144666
"unced",2,-0.162391237288959
"width",2,-0.162391237288959
"project",3,-0.162544534773029
"number",21,-0.163159510379075
"polici",3,-0.163183119408139
"stock",2,-0.163363539491593
"simon",2,-0.16392969755408
"heretofor",16,-0.164995588040886
"accru",6,-0.166126697561491
"stoni",3,-0.166276920621878
"forti",10,-0.166506526857012
"owe",4,-0.166603140584443
"clark",3,-0.166771357255466
"talbot",3,-0.166771357255466
"twentyseventh",3,-0.16726825842533
"georgian",3,-0.167361077212998
"three",24,-0.167375675136607
"seventynin",2,-0.167555943533461
"interf",3,-0.167789891333539
"strong",3,-0.167789891333539
"trust",5,-0.167953421778452
"quarter",5,-0.168401805342476
"elm",2,-0.168553855766363
"william",20,-0.168648961083739
"detail",3,-0.168801005993473
"intellig",3,-0.168801005993473
"object",3,-0.168801005993473
"opportun",4,-0.168956729835465
"nevertheless",2,-0.169027989896169
"fisher",2,-0.170010870674375
"holland",3,-0.170185943548224
"attent",4,-0.170496114048972
"gone",3,-0.170777845795695
"posit",3,-0.170777845795695
"associ",2,-0.170852396063202
"dimens",2,-0.170852396063202
"earlier",2,-0.170852396063202
"store",2,-0.170852396063202
"hope",7,-0.171169593598544
"despatch",2,-0.171215549545001
"plant",8,-0.171238424941434
"necess",4,-0.171417597164988
"birch",2,-0.17158461970292
"blood",2,-0.171616060357351
"nipiss",3,-0.171820534339351
"rocki",3,-0.171952158006117
"halfbre",6,-0.172016262406298
"home",8,-0.172098889928786
"thirtyfirst",2,-0.17241427461473
"previous",4,-0.17251196240918
"add",3,-0.172775879630743
"southwestward",2,-0.17278211786255
"trail",2,-0.172832574855408
"fear",4,-0.173320161515782
"leas",8,-0.173705089560271
"green",2,-0.173721798118272
"may",41,-0.173859362432779
"excit",2,-0.173967050167658
"ont",2,-0.173967050167658
"fourth",9,-0.174109696582778
"seul",2,-0.174433029367094
"although",3,-0.174764473423292
"urg",3,-0.174975012359353
"unless",6,-0.175213734883275
"occup",4,-0.175295122921604
"edgar",2,-0.17586880599691
"nelson",2,-0.175982743800215
"simpson",4,-0.176994663107502
"cover",10,-0.177035761687368
"diagram",2,-0.177161587555472
"rawdon",4,-0.177577479188054
"say",22,-0.177756430996137
"intent",7,-0.177882154907764
"freeli",8,-0.177931715633497
"consider",36,-0.1784168438368
"secretari",3,-0.179578898647211
"fifth",5,-0.179688244472325
"appoint",18,-0.180016575157652
"cost",3,-0.180215789400295
"beren",2,-0.180579131901413
"oak",6,-0.180625601360268
"scott",3,-0.180690910299445
"medic",4,-0.180944306075619
"expenditur",3,-0.180959433586758
"old",6,-0.181096228791573
"assort",2,-0.181109498841823
"british",7,-0.181294629427378
"cattl",6,-0.181451753357112
"soon",12,-0.18158957020103
"money",17,-0.181670787867956
"satisfactori",2,-0.181994948915493
"hay",4,-0.182339357138638
"dress",4,-0.182692206152923
"eightytwo",3,-0.182753252502247
"sick",4,-0.182884615848681
"equal",3,-0.183181605807956
"compar",2,-0.183536772389519
"hors",2,-0.183558153990238
"regina",2,-0.183558153990238
"eighteen",4,-0.18364386182926
"stream",15,-0.183722677942386
"lac",4,-0.183760598182291
"larger",12,-0.184101258988757
"railway",4,-0.184418602647805
"agre",30,-0.1844690392666
"rough",2,-0.184621321109704
"moos",3,-0.184653811466455
"east",30,-0.185035046134536
"throughout",11,-0.185125815729365
"benish",1,-0.185352419306666
"fortythre",1,-0.185352419306666
"sgd",1,-0.185352419306666
"grace",8,-0.185387249166964
"mile",34,-0.185618464703326
"constant",2,-0.185815697499503
"poor",2,-0.185815697499503
"voluntarili",8,-0.185915174415712
"sourc",7,-0.18677369445639
"without",15,-0.18708759870758
"issu",9,-0.187129156501775
"medicin",4,-0.187356821024377
"churchil",3,-0.187705669002722
"hamilton",4,-0.187982838664037
"pursuanc",7,-0.188083016762122
"mouth",23,-0.188877375857943
"middl",4,-0.189211427648605
"summer",8,-0.189459736366506
"nontreati",2,-0.18969654346942
"twentieth",2,-0.18969654346942
"duti",4,-0.190444273456437
"legisl",3,-0.191184899188462
"vocat",5,-0.191510379158619
"cochran",2,-0.191614908469961
"cypress",2,-0.191879341313766
"ellic",2,-0.191913664614924
"select",11,-0.192018145851112
"option",3,-0.192531787448756
"honor",11,-0.192957276798739
"truli",8,-0.193037170434325
"sixtieth",3,-0.193197610033587
"garri",3,-0.193479030073972
"earli",3,-0.193698487310605
"final",9,-0.194174525408233
"consult",3,-0.194293704649473
"proviso",3,-0.194293704649473
"observ",17,-0.194689634443908
"deput",4,-0.194915509059454
"initi",2,-0.19546197321435
"privileg",26,-0.195510951907611
"perman",3,-0.195958452463817
"saw",6,-0.196359719165362
"provision",7,-0.196740541856617
"southwest",11,-0.197199529657238
"divis",7,-0.197757425218826
"payment",18,-0.198119149973122
"transport",5,-0.198957462393175
"hill",2,-0.199056223655917
"quint",3,-0.19966200552506
"elect",5,-0.199737361363292
"flow",4,-0.199795928812279
"winter",4,-0.199812791905891
"edg",6,-0.199876171905753
"exclud",3,-0.200395961313171
"walsh",2,-0.200708490360567
"nine",10,-0.20083024548138
"readi",4,-0.201102010630125
"charact",4,-0.201126168679383
"fli",6,-0.20125557081237
"discret",2,-0.201372879957947
"map",4,-0.201608399523522
"round",3,-0.201801852085749
"rout",4,-0.202337898474229
"line",30,-0.202387655573203
"plain",4,-0.202640360253667
"mission",6,-0.202856742551812
"ask",5,-0.202865963892542
"conclus",3,-0.202896196451687
"subsequ",3,-0.202901827947199
"god",10,-0.205792543159122
"sum",30,-0.205850369835596
"due",19,-0.206275310737829
"improv",12,-0.206842982724789
"hon",4,-0.207317114187406
"implement",3,-0.208245201450324
"enjoy",13,-0.208529187836463
"fair",6,-0.208916604264655
"eastern",14,-0.209307468555712
"grain",2,-0.210162059039181
"choic",3,-0.210555542796464
"action",4,-0.210630010927231
"discuss",4,-0.210858429804008
"bear",12,-0.210902358527936
"seed",3,-0.21220225828187
"swan",3,-0.212366553687456
"seventyseven",4,-0.21247540807101
"embrac",3,-0.214332415021196
"live",13,-0.215710160212765
"portag",5,-0.21642058914906
"reach",5,-0.216544386418999
"darlington",3,-0.216740895153555
"trent",3,-0.216740895153555
"cumberland",2,-0.217298541161621
"therewith",2,-0.217298541161621
"junction",5,-0.217445709020678
"height",7,-0.217985979318673
"incur",4,-0.218020770100455
"swampi",3,-0.219085932337862
"black",6,-0.219170604650807
"assiniboin",3,-0.219718112072579
"angl",18,-0.219887197858998
"across",9,-0.220074265575344
"conced",5,-0.220333548177396
"cain",2,-0.221470172648571
"dealt",7,-0.222287915062439
"feel",5,-0.222478243926672
"colour",5,-0.222682771089808
"seventyon",3,-0.22276685259192
"wemyss",3,-0.22276685259192
"northern",19,-0.222853939489496
"seventysix",4,-0.222999932141348
"northeast",14,-0.22324578493683
"whose",5,-0.223269966469579
"perform",15,-0.223408465602742
"locat",9,-0.223451051629544
"display",4,-0.224374256711377
"mind",4,-0.224374256711377
"suit",11,-0.22471770657183
"still",5,-0.224725067151887
"rate",5,-0.224804882496624
"laird",4,-0.225025455108559
"herein",16,-0.225142764760689
"kingdom",9,-0.225277374742509
"consist",4,-0.225447221865096
"deem",10,-0.2258821031476
"communic",8,-0.226357326393234
"assign",4,-0.226864927187465
"date",25,-0.227850129666915
"refer",6,-0.228026162646261
"juli",11,-0.228051637395723
"whetston",4,-0.228479030607695
"break",4,-0.228743453945415
"simco",6,-0.229394078673537
"shore",25,-0.229418546749017
"equival",6,-0.229557351973442
"christi",4,-0.229606033305326
"teacher",6,-0.22983700788693
"current",4,-0.230500881475663
"thirtythre",6,-0.230937547498167
"rais",5,-0.231585717388474
"thereof",34,-0.231980714280755
"payabl",5,-0.232245889640059
"settl",11,-0.232527617280702
"rice",3,-0.232990303300169
"woman",10,-0.23369424377725
"pratt",2,-0.233751656320103
"deer",9,-0.235574461176758
"region",4,-0.235641826940273
"eighteenth",4,-0.236214248076593
"fix",7,-0.236236099552898
"aforesaid",34,-0.236339304239491
"headman",6,-0.236522058464808
"public",11,-0.236555550130175
"saulteaux",4,-0.236743893097504
"work",8,-0.236974651694194
"twentyeighth",6,-0.237563168878205
"decid",6,-0.2379197026613
"prefer",5,-0.238109152133805
"accur",7,-0.238423505866457
"mount",5,-0.239919584076835
"local",8,-0.241484939317892
"fiftyf",5,-0.241581463897626
"presenc",26,-0.242041057066636
"ontario",14,-0.243571573954302
"annuiti",12,-0.243834802095566
"child",10,-0.244042783973684
"affair",29,-0.245614981171692
"follow",36,-0.246410351221276
"mckay",4,-0.24661423847219
"manitoba",9,-0.248118503318533
"twentyfifth",4,-0.248541690917326
"georgina",2,-0.248650527656448
"rama",2,-0.248650527656448
"south",28,-0.248747956636108
"silver",5,-0.249175608207349
"township",13,-0.249857872897139
"soever",3,-0.250213607692941
"subordin",3,-0.250213607692941
"portion",14,-0.250336007526625
"farm",6,-0.250830065193539
"interior",6,-0.251194836339007
"benefit",20,-0.25136961230154
"superintend",27,-0.251532866093121
"aldervill",2,-0.251698007695464
"bowman",2,-0.251698007695464
"interprovinci",2,-0.251698007695464
"scugog",2,-0.251698007695464
"counti",3,-0.252785589576649
"settler",11,-0.25375376683685
"cow",7,-0.25463528839456
"afterward",5,-0.255086340463759
"compos",6,-0.255465784209365
"prepar",8,-0.257098957113357
"mississauga",2,-0.257327942198284
"adhes",7,-0.257331255897288
"yoke",5,-0.257376586121709
"undertak",9,-0.257826927417133
"stewart",4,-0.258153749947572
"chief",44,-0.258352929249605
"narrow",6,-0.258912894835434
"interpret",10,-0.259231708159226
"western",22,-0.259696252812334
"justic",13,-0.260138855605872
"net",5,-0.260612100227457
"supervis",4,-0.260748286724161
"inform",13,-0.261510055392742
"polic",6,-0.261684296485118
"intern",4,-0.261716279546339
"enact",7,-0.262153125998815
"mine",11,-0.262659661629675
"good",31,-0.263005863076148
"amend",2,-0.264256009567398
"barristeratlaw",2,-0.264256009567398
"beniah",2,-0.264256009567398
"chute",2,-0.264256009567398
"couchich",2,-0.264256009567398
"department",2,-0.264256009567398
"durham",2,-0.264256009567398
"enquir",2,-0.264256009567398
"haliburton",2,-0.264256009567398
"justifi",2,-0.264256009567398
"mcfadden",2,-0.264256009567398
"mcphee",2,-0.264256009567398
"muskoka",2,-0.264256009567398
"northumberland",2,-0.264256009567398
"peterborough",2,-0.264256009567398
"renfrew",2,-0.264256009567398
"repos",2,-0.264256009567398
"revis",2,-0.264256009567398
"rsc",2,-0.264256009567398
"saint",2,-0.264256009567398
"seymour",2,-0.264256009567398
"solicitor",2,-0.264256009567398
"sudburi",2,-0.264256009567398
"talon",2,-0.264256009567398
"undispos",2,-0.264256009567398
"unexpend",2,-0.264256009567398
"uriah",2,-0.264256009567398
"valid",2,-0.264256009567398
"victor",2,-0.264256009567398
"weller",2,-0.264256009567398
"book",2,-0.264256009567398
"enquiri",2,-0.264256009567398
"parri",2,-0.264256009567398
"adher",5,-0.265189745772486
"order",16,-0.266316802856571
"lumber",7,-0.266511222146353
"expens",7,-0.267231700584257
"parallel",10,-0.268247543648996
"lieu",4,-0.268252425623151
"ensu",7,-0.269126335797045
"mattawa",3,-0.269242071473776
"volum",3,-0.269242071473776
"extent",9,-0.269258131702052
"tract",36,-0.269710341431431
"cloth",11,-0.270356484989615
"respect",27,-0.270647824570238
"everi",28,-0.270933938235733
"memorandum",9,-0.271006929725766
"cross",12,-0.271254551329446
"deal",11,-0.271684153885507
"unit",14,-0.271737002238565
"point",19,-0.272922797713166
"broken",8,-0.273143785668678
"whenev",7,-0.273246227764589
"lieutenantgovernor",4,-0.273268303911567
"salari",9,-0.273274516672567
"mention",33,-0.273475988917155
"angus",3,-0.273591636604337
"remuner",3,-0.273591636604337
"saskatchewan",6,-0.274201838890353
"morri",4,-0.275163051950687
"past",8,-0.275707435995847
"smaller",12,-0.275906178933661
"carpent",4,-0.276819884896123
"sever",22,-0.277725861086065
"balanc",3,-0.277796243849367
"counsel",3,-0.277796243849367
"extinct",3,-0.277796243849367
"hast",3,-0.277796243849367
"investig",3,-0.277796243849367
"simpl",3,-0.277796243849367
"twentythre",3,-0.277796243849367
"chairman",3,-0.278389928136282
"learn",3,-0.278389928136282
"matter",13,-0.278464021160066
"disposit",4,-0.279724315855886
"mud",3,-0.281144707139334
"chapter",3,-0.281332847227017
"contain",30,-0.281504243895825
"thereout",3,-0.281511285574491
"report",10,-0.281770404800803
"acr",22,-0.283587858027177
"maintain",12,-0.284544604846426
"exclus",6,-0.284837086512391
"robinsonhuron",3,-0.286903705089873
"possibl",11,-0.287238256076916
"dominion",14,-0.288483406710005
"agreement",20,-0.288523816980399
"oxen",6,-0.290758652504709
"tool",5,-0.291305504641815
"turtl",4,-0.291869863364058
"chest",4,-0.292518151025522
"crosscut",4,-0.29253504425875
"pitsaw",4,-0.29253504425875
"note",3,-0.29259871757548
"statut",6,-0.292606170133529
"hereinbefor",12,-0.294206543031535
"councillor",8,-0.29454843670082
"per",11,-0.296403604188626
"instruct",10,-0.296739192100416
"special",8,-0.297659719139672
"forth",13,-0.298027209896442
"entitl",16,-0.29814731437846
"hereund",6,-0.298211313769639
"fulfil",7,-0.298891903027264
"man",13,-0.299055440310471
"conform",7,-0.299465807127318
"trap",9,-0.300038309617771
"determin",11,-0.300931716153158
"exceed",13,-0.301029359535774
"census",6,-0.301292815163612
"evil",6,-0.301292815163612
"introduc",6,-0.301292815163612
"act",16,-0.302043318283985
"event",7,-0.30266288916679
"west",31,-0.302701580688632
"seventeen",5,-0.303283588540156
"probabl",5,-0.30353300746892
"limit",25,-0.30381990203647
"annum",5,-0.304028231132763
"least",5,-0.30413416667862
"easter",17,-0.305236062910396
"avoc",5,-0.30531978084136
"expend",4,-0.305782218528924
"handsaw",6,-0.306053823890695
"novemb",8,-0.306980607056231
"requir",16,-0.307008577200868
"two",31,-0.307018329607986
"robert",4,-0.307767276627699
"district",23,-0.30861543156585
"winnipeg",7,-0.308885114086266
"intox",6,-0.309069328545425
"liquor",6,-0.309069328545425
"behav",11,-0.309470067730114
"express",11,-0.310462575380417
"approxim",6,-0.311141772115281
"origin",9,-0.311271545152428
"conclud",21,-0.311421224916625
"actual",15,-0.311472563842947
"view",13,-0.31199184174593
"emperor",4,-0.313021704034489
"india",4,-0.313021704034489
"transfer",9,-0.313644074310139
